symbol,date,price
BDX,2022/02/11,261.646
BF-B,2022/02/11,66.819
BMY,2022/02/11,65.932
BR,2022/02/11,143.298
CARR,2022/02/11,45.136
CDW,2022/02/11,177.669
CE,2022/02/11,154.122
CHTR,2022/02/11,604.73
CNC,2022/02/11,83.32
CNP,2022/02/11,27.079
COP,2022/02/11,92.115
CTAS,2022/02/11,373.611
CZR,2022/02/11,83.74
DG,2022/02/11,199.694
DPZ,2022/02/11,429.048
DRE,2022/02/11,54.632
DXC,2022/02/11,36.84
EWA,2022/02/11,22.941
EWC,2022/02/11,38.559
EWG,2022/02/11,30.65
EWH,2022/02/11,23.95
EWJ,2022/02/11,63.345
EWL,2022/02/11,47.697
EWQ,2022/02/11,36.316
EWT,2022/02/11,65.26
EWU,2022/02/11,33.852
EWY,2022/02/11,72.9
EWZ,2022/02/11,31.066
FTV,2022/02/11,65.11
GOOG,2022/02/11,134.13
GPC,2022/02/11,124.954
GSG,2022/02/11,19.93
HIG,2022/02/11,70.773
HIGH.L,2022/02/11,5.357
HST,2022/02/11,17.966
HYG,2022/02/11,81.024
IAU,2022/02/11,35.41
ICLN,2022/02/11,17.848
IEAA.L,2022/02/11,5.146
IEF,2022/02/11,110.473
IEFM.L,2022/02/11,772
IEMG,2022/02/11,58.75
IEUS,2022/02/11,62.471
IEVL.L,2022/02/11,7.716
IGF,2022/02/11,47.032
INDA,2022/02/11,44.17
IUMO.L,2022/02/11,11.45
IUVL.L,2022/02/11,9.35
IVV,2022/02/11,439.516
IWM,2022/02/11,200.457
IXN,2022/02/11,56.863
JPEA.L,2022/02/11,5.651
JPM,2022/02/11,151.448
KR,2022/02/11,45.882
LQD,2022/02/11,123.411
MCHI,2022/02/11,61.872
META,2022/02/11,219.55
MVEU.L,2022/02/11,52.73
OGN,2022/02/11,34.172
PG,2022/02/11,155.418
PPL,2022/02/11,28.193
PRU,2022/02/11,117.217
PYPL,2022/02/11,115.29
RE,2022/02/11,291.486
REET,2022/02/11,27.622
ROL,2022/02/11,30.64
ROST,2022/02/11,93.585
SEGA.L,2022/02/11,105.118
SHY,2022/02/11,84.198
SLV,2022/02/11,21.83
SPMV.L,2022/02/11,79.42
TLT,2022/02/11,137.106
UNH,2022/02/11,475.025
URI,2022/02/11,312.91
V,2022/02/11,224.262
VRSK,2022/02/11,192.212
VXX,2022/02/11,23.24
WRK,2022/02/11,46.234
XLB,2022/02/11,83.048
XLC,2022/02/11,68.969
XLE,2022/02/11,68.999
XLF,2022/02/11,39.745
XLI,2022/02/11,98.604
XLK,2022/02/11,154.213
XLP,2022/02/11,74.363
XLU,2022/02/11,66.062
XLV,2022/02/11,129.311
XLY,2022/02/11,179.798
XOM,2022/02/11,79.397
ABBV,2022/02/14,140.481
ACN,2022/02/14,324.009
AEP,2022/02/14,85.505
AIZ,2022/02/14,160.707
ALLE,2022/02/14,117.419
AMAT,2022/02/14,131.302
AMP,2022/02/14,299.56
AMZN,2022/02/14,155.167
AVB,2022/02/14,234.774
AVY,2022/02/14,180.291
AXP,2022/02/14,191.09
BDX,2022/02/14,260.599
BF-B,2022/02/14,66.003
BMY,2022/02/14,65.863
BR,2022/02/14,143.516
CARR,2022/02/14,44.432
CDW,2022/02/14,175.035
CE,2022/02/14,152.735
CHTR,2022/02/14,607.94
CNC,2022/02/14,82.01
CNP,2022/02/14,26.595
COP,2022/02/14,90.175
CTAS,2022/02/14,369.541
CZR,2022/02/14,81.23
DG,2022/02/14,199.674
DPZ,2022/02/14,428.243
DRE,2022/02/14,53.979
DXC,2022/02/14,36.68
EWA,2022/02/14,22.989
EWC,2022/02/14,38.231
EWG,2022/02/14,30.32
EWH,2022/02/14,23.802
EWJ,2022/02/14,63.345
EWL,2022/02/14,47.265
EWQ,2022/02/14,35.937
EWT,2022/02/14,64.6
EWU,2022/02/14,33.498
EWY,2022/02/14,72.24
EWZ,2022/02/14,31.304
FTV,2022/02/14,64.9
GOOG,2022/02/14,135.3
GPC,2022/02/14,125.318
GSG,2022/02/14,20.06
HIG,2022/02/14,68.913
HIGH.L,2022/02/14,5.345
HST,2022/02/14,17.836
HYG,2022/02/14,80.887
IAU,2022/02/14,35.58
ICLN,2022/02/14,17.709
IEAA.L,2022/02/14,5.149
IEF,2022/02/14,109.707
IEFM.L,2022/02/14,753.7
IEMG,2022/02/14,58.325
IEUS,2022/02/14,61.805
IEVL.L,2022/02/14,7.567
IGF,2022/02/14,46.47
INDA,2022/02/14,43.4
IUMO.L,2022/02/14,11.175
IUVL.L,2022/02/14,9.145
IVV,2022/02/14,438.085
IWM,2022/02/14,199.76
IXN,2022/02/14,56.604
JPEA.L,2022/02/14,5.643
JPM,2022/02/14,150.041
KR,2022/02/14,45.513
LQD,2022/02/14,122.314
MCHI,2022/02/14,61.395
META,2022/02/14,217.7
MVEU.L,2022/02/14,52.18
OGN,2022/02/14,33.837
PG,2022/02/14,155.865
PPL,2022/02/14,27.888
PRU,2022/02/14,114.392
PYPL,2022/02/14,114.12
RE,2022/02/14,289.697
REET,2022/02/14,27.405
ROL,2022/02/14,30.749
ROST,2022/02/14,93.585
SEGA.L,2022/02/14,104.868
SHY,2022/02/14,84.018
SLV,2022/02/14,22.05
SPMV.L,2022/02/14,77.88
TLT,2022/02/14,135.4
UNH,2022/02/14,471.32
URI,2022/02/14,313.25
V,2022/02/14,224.91
VRSK,2022/02/14,191.116
VXX,2022/02/14,23.31
WRK,2022/02/14,45.567
XLB,2022/02/14,82.366
XLC,2022/02/14,68.978
XLE,2022/02/14,67.372
XLF,2022/02/14,39.299
XLI,2022/02/14,98.237
XLK,2022/02/14,154.163
XLP,2022/02/14,74.155
XLU,2022/02/14,65.5
XLV,2022/02/14,127.99
XLY,2022/02/14,180.824
XOM,2022/02/14,78.179
ABBV,2022/02/15,142.21
ACN,2022/02/15,327.268
AEP,2022/02/15,84.771
AIZ,2022/02/15,164.358
ALLE,2022/02/15,116.189
AMAT,2022/02/15,139.248
AMP,2022/02/15,307.066
AMZN,2022/02/15,156.51
AVB,2022/02/15,236.558
AVY,2022/02/15,183.059
AXP,2022/02/15,196.684
BDX,2022/02/15,262.78
BF-B,2022/02/15,66.083
BMY,2022/02/15,66.81
BR,2022/02/15,146.281
CARR,2022/02/15,45.384
CDW,2022/02/15,182.509
CE,2022/02/15,156.836
CHTR,2022/02/15,609.45
CNC,2022/02/15,84.08
CNP,2022/02/15,26.575
COP,2022/02/15,88.333
CTAS,2022/02/15,376.773
CZR,2022/02/15,84.18
DG,2022/02/15,198.221
DPZ,2022/02/15,429.525
DRE,2022/02/15,53.711
DXC,2022/02/15,37.36
EWA,2022/02/15,23.367
EWC,2022/02/15,38.569
EWG,2022/02/15,31.232
EWH,2022/02/15,24.128
EWJ,2022/02/15,64.048
EWL,2022/02/15,47.971
EWQ,2022/02/15,36.929
EWT,2022/02/15,65.72
EWU,2022/02/15,33.871
EWY,2022/02/15,72.8
EWZ,2022/02/15,31.82
FTV,2022/02/15,65.539
GOOG,2022/02/15,136.426
GPC,2022/02/15,127.242
GSG,2022/02/15,19.7
HIG,2022/02/15,70.248
HIGH.L,2022/02/15,5.351
HST,2022/02/15,18.622
HYG,2022/02/15,81.024
IAU,2022/02/15,35.23
ICLN,2022/02/15,18.602
IEAA.L,2022/02/15,5.138
IEF,2022/02/15,109.379
IEFM.L,2022/02/15,769.9
IEMG,2022/02/15,59.531
IEUS,2022/02/15,63.558
IEVL.L,2022/02/15,7.672
IGF,2022/02/15,46.874
INDA,2022/02/15,44.92
IUMO.L,2022/02/15,11.315
IUVL.L,2022/02/15,9.252
IVV,2022/02/15,445.13
IWM,2022/02/15,205.116
IXN,2022/02/15,58.328
JPEA.L,2022/02/15,5.672
JPM,2022/02/15,152.235
KR,2022/02/15,46.231
LQD,2022/02/15,121.701
MCHI,2022/02/15,62.807
META,2022/02/15,221
MVEU.L,2022/02/15,52.72
OGN,2022/02/15,34.664
PG,2022/02/15,155.945
PPL,2022/02/15,27.79
PRU,2022/02/15,116.565
PYPL,2022/02/15,115.46
RE,2022/02/15,297.12
REET,2022/02/15,27.642
ROL,2022/02/15,31.208
ROST,2022/02/15,95.491
SEGA.L,2022/02/15,104.978
SHY,2022/02/15,84.048
SLV,2022/02/15,21.61
SPMV.L,2022/02/15,78.81
TLT,2022/02/15,133.863
UNH,2022/02/15,475.125
URI,2022/02/15,322.87
V,2022/02/15,227.386
VRSK,2022/02/15,193.567
VXX,2022/02/15,21.39
WRK,2022/02/15,47.209
XLB,2022/02/15,83.878
XLC,2022/02/15,69.944
XLE,2022/02/15,66.667
XLF,2022/02/15,39.834
XLI,2022/02/15,99.715
XLK,2022/02/15,158.215
XLP,2022/02/15,74.284
XLU,2022/02/15,65.195
XLV,2022/02/15,129.43
XLY,2022/02/15,184.869
XOM,2022/02/15,77.199
ABBV,2022/02/16,143.3
ACN,2022/02/16,331.55
AEP,2022/02/16,84.742
AIZ,2022/02/16,165.876
ALLE,2022/02/16,114.353
AMAT,2022/02/16,140.363
AMP,2022/02/16,310.669
AMZN,2022/02/16,158.1
AVB,2022/02/16,236.47
AVY,2022/02/16,183.158
AXP,2022/02/16,197.081
BDX,2022/02/16,262.76
BF-B,2022/02/16,66.232
BMY,2022/02/16,66.642
BR,2022/02/16,144.636
CARR,2022/02/16,45.285
CDW,2022/02/16,184.358
CE,2022/02/16,154.637
CHTR,2022/02/16,609.46
CNC,2022/02/16,84.22
CNP,2022/02/16,26.734
COP,2022/02/16,88.855
CTAS,2022/02/16,377.59
CZR,2022/02/16,85.42
DG,2022/02/16,196.429
DPZ,2022/02/16,430.858
DRE,2022/02/16,53.581
DXC,2022/02/16,37.35
EWA,2022/02/16,23.619
EWC,2022/02/16,38.44
EWG,2022/02/16,31.281
EWH,2022/02/16,24.285
EWJ,2022/02/16,64.058
EWL,2022/02/16,48.206
EWQ,2022/02/16,37.036
EWT,2022/02/16,66.23
EWU,2022/02/16,34.048
EWY,2022/02/16,73.68
EWZ,2022/02/16,32.136
FTV,2022/02/16,65.21
GOOG,2022/02/16,137.488
GPC,2022/02/16,128.179
GSG,2022/02/16,19.63
HIG,2022/02/16,70.456
HIGH.L,2022/02/16,5.367
HST,2022/02/16,19.209
HYG,2022/02/16,81.475
IAU,2022/02/16,35.61
ICLN,2022/02/16,18.612
IEAA.L,2022/02/16,5.15
IEF,2022/02/16,109.608
IEFM.L,2022/02/16,769.3
IEMG,2022/02/16,60.035
IEUS,2022/02/16,63.352
IEVL.L,2022/02/16,7.65
IGF,2022/02/16,47.012
INDA,2022/02/16,44.93
IUMO.L,2022/02/16,11.288
IUVL.L,2022/02/16,9.25
IVV,2022/02/16,445.637
IWM,2022/02/16,205.544
IXN,2022/02/16,58.318
JPEA.L,2022/02/16,5.676
JPM,2022/02/16,152.51
KR,2022/02/16,44.398
LQD,2022/02/16,121.879
MCHI,2022/02/16,62.896
META,2022/02/16,216.54
MVEU.L,2022/02/16,52.7
OGN,2022/02/16,35.766
PG,2022/02/16,157.128
PPL,2022/02/16,27.77
PRU,2022/02/16,116.723
PYPL,2022/02/16,110.54
RE,2022/02/16,299.541
REET,2022/02/16,27.9
ROL,2022/02/16,31.278
ROST,2022/02/16,95.005
SEGA.L,2022/02/16,105.058
SHY,2022/02/16,84.158
SLV,2022/02/16,21.87
SPMV.L,2022/02/16,78.225
TLT,2022/02/16,134.656
UNH,2022/02/16,476.933
URI,2022/02/16,325.12
V,2022/02/16,228.384
VRSK,2022/02/16,193.368
VXX,2022/02/16,20.53
WRK,2022/02/16,46.93
XLB,2022/02/16,84.491
XLC,2022/02/16,69.456
XLE,2022/02/16,67.206
XLF,2022/02/16,39.864
XLI,2022/02/16,100.241
XLK,2022/02/16,158.056
XLP,2022/02/16,74.422
XLU,2022/02/16,65.343
XLV,2022/02/16,129.628
XLY,2022/02/16,185.397
XOM,2022/02/16,77.556
ABBV,2022/02/17,142.416
ACN,2022/02/17,320.81
AEP,2022/02/17,84.821
AIZ,2022/02/17,164.705
ALLE,2022/02/17,113.708
AMAT,2022/02/17,135.892
AMP,2022/02/17,298.018
AMZN,2022/02/17,154.652
AVB,2022/02/17,232.793
AVY,2022/02/17,181.204
AXP,2022/02/17,194.428
BDX,2022/02/17,257.934
BF-B,2022/02/17,65.616
BMY,2022/02/17,66.435
BR,2022/02/17,141.079
CARR,2022/02/17,44.224
CDW,2022/02/17,181.178
CE,2022/02/17,151.506
CHTR,2022/02/17,597.83
CNC,2022/02/17,82.81
CNP,2022/02/17,26.665
COP,2022/02/17,89.79
CTAS,2022/02/17,369.681
CZR,2022/02/17,81.92
DG,2022/02/17,196.2
DPZ,2022/02/17,428.064
DRE,2022/02/17,52.726
DXC,2022/02/17,35.79
EWA,2022/02/17,23.435
EWC,2022/02/17,37.933
EWG,2022/02/17,30.689
EWH,2022/02/17,24.118
EWJ,2022/02/17,63.117
EWL,2022/02/17,47.402
EWQ,2022/02/17,36.521
EWT,2022/02/17,65.28
EWU,2022/02/17,33.695
EWY,2022/02/17,73.1
EWZ,2022/02/17,31.438
FTV,2022/02/17,63.224
GOOG,2022/02/17,132.308
GPC,2022/02/17,125.861
GSG,2022/02/17,19.77
HIG,2022/02/17,69.863
HIGH.L,2022/02/17,5.349
HST,2022/02/17,19.199
HYG,2022/02/17,81.132
IAU,2022/02/17,36.1
ICLN,2022/02/17,18.354
IEAA.L,2022/02/17,5.149
IEF,2022/02/17,110.194
IEFM.L,2022/02/17,759.65
IEMG,2022/02/17,59.323
IEUS,2022/02/17,62.275
IEVL.L,2022/02/17,7.611
IGF,2022/02/17,47.052
INDA,2022/02/17,44.6
IUMO.L,2022/02/17,11.168
IUVL.L,2022/02/17,9.19
IVV,2022/02/17,436.287
IWM,2022/02/17,200.278
IXN,2022/02/17,56.474
JPEA.L,2022/02/17,5.664
JPM,2022/02/17,148.998
KR,2022/02/17,45.055
LQD,2022/02/17,121.968
MCHI,2022/02/17,62.409
META,2022/02/17,207.71
MVEU.L,2022/02/17,52.49
OGN,2022/02/17,35.796
PG,2022/02/17,158.928
PPL,2022/02/17,27.682
PRU,2022/02/17,112.861
PYPL,2022/02/17,105.2
RE,2022/02/17,299.225
REET,2022/02/17,27.781
ROL,2022/02/17,31.098
ROST,2022/02/17,91.083
SEGA.L,2022/02/17,105.068
SHY,2022/02/17,84.208
SLV,2022/02/17,22.04
SPMV.L,2022/02/17,78
TLT,2022/02/17,135.658
UNH,2022/02/17,467.286
URI,2022/02/17,314.21
V,2022/02/17,224.182
VRSK,2022/02/17,189.612
VXX,2022/02/17,22.96
WRK,2022/02/17,46.284
XLB,2022/02/17,83.048
XLC,2022/02/17,67.605
XLE,2022/02/17,67.098
XLF,2022/02/17,38.873
XLI,2022/02/17,98.405
XLK,2022/02/17,153.327
XLP,2022/02/17,74.995
XLU,2022/02/17,65.382
XLV,2022/02/17,127.543
XLY,2022/02/17,180.436
XOM,2022/02/17,77.437
ABBV,2022/02/18,141.493
ACN,2022/02/18,319.092
AEP,2022/02/18,85.039
AIZ,2022/02/18,164.229
ALLE,2022/02/18,113.252
AMAT,2022/02/18,132.785
AMP,2022/02/18,299.172
AMZN,2022/02/18,152.602
AVB,2022/02/18,231.758
AVY,2022/02/18,179.389
AXP,2022/02/18,193.604
BDX,2022/02/18,255.889
BF-B,2022/02/18,66.152
BMY,2022/02/18,66.593
BR,2022/02/18,141.079
CARR,2022/02/18,43.728
CDW,2022/02/18,180.661
CE,2022/02/18,143.546
CHTR,2022/02/18,596.83
CNC,2022/02/18,82.06
CNP,2022/02/18,26.466
COP,2022/02/18,88.284
CTAS,2022/02/18,370.609
CZR,2022/02/18,79.28
DG,2022/02/18,199.037
DPZ,2022/02/18,433.124
DRE,2022/02/18,52.636
DXC,2022/02/18,35.62
EWA,2022/02/18,23.251
EWC,2022/02/18,37.477
EWG,2022/02/18,30.291
EWH,2022/02/18,24.009
EWJ,2022/02/18,63.018
EWL,2022/02/18,47.354
EWQ,2022/02/18,36.462
EWT,2022/02/18,65.46
EWU,2022/02/18,33.665
EWY,2022/02/18,72.98
EWZ,2022/02/18,31.448
FTV,2022/02/18,63.603
GOOG,2022/02/18,130.468
GPC,2022/02/18,125.121
GSG,2022/02/18,19.84
HIG,2022/02/18,69.774
HIGH.L,2022/02/18,5.331
HST,2022/02/18,19.01
HYG,2022/02/18,81.25
IAU,2022/02/18,36.06
ICLN,2022/02/18,18.016
IEAA.L,2022/02/18,5.155
IEF,2022/02/18,110.552
IEFM.L,2022/02/18,752.3
IEMG,2022/02/18,58.819
IEUS,2022/02/18,61.54
IEVL.L,2022/02/18,7.54
IGF,2022/02/18,46.687
INDA,2022/02/18,44.6
IUMO.L,2022/02/18,10.892
IUVL.L,2022/02/18,9.082
IVV,2022/02/18,433.276
IWM,2022/02/18,198.556
IXN,2022/02/18,55.946
JPEA.L,2022/02/18,5.646
JPM,2022/02/18,149.696
KR,2022/02/18,45.414
LQD,2022/02/18,122.264
MCHI,2022/02/18,61.226
META,2022/02/18,206.16
MVEU.L,2022/02/18,52.33
OGN,2022/02/18,35.52
PG,2022/02/18,159.008
PPL,2022/02/18,25.675
PRU,2022/02/18,112.683
PYPL,2022/02/18,103.65
RE,2022/02/18,300.865
REET,2022/02/18,27.622
ROL,2022/02/18,31.038
ROST,2022/02/18,92.791
SEGA.L,2022/02/18,105.108
SHY,2022/02/18,84.218
SLV,2022/02/18,22.12
SPMV.L,2022/02/18,77.345
TLT,2022/02/18,137.086
UNH,2022/02/18,464.772
URI,2022/02/18,311.82
V,2022/02/18,222.266
VRSK,2022/02/18,188.615
VXX,2022/02/18,23.45
WRK,2022/02/18,46.423
XLB,2022/02/18,82.909
XLC,2022/02/18,67.078
XLE,2022/02/18,66.687
XLF,2022/02/18,38.863
XLI,2022/02/18,97.592
XLK,2022/02/18,151.773
XLP,2022/02/18,75.133
XLU,2022/02/18,65.264
XLV,2022/02/18,126.59
XLY,2022/02/18,179.32
XOM,2022/02/18,76.576
HIGH.L,2022/02/21,5.322
IEAA.L,2022/02/21,5.146
IEFM.L,2022/02/21,738.55
IEVL.L,2022/02/21,7.445
IUMO.L,2022/02/21,10.732
IUVL.L,2022/02/21,9.012
JPEA.L,2022/02/21,5.6
MVEU.L,2022/02/21,51.73
SEGA.L,2022/02/21,104.828
SPMV.L,2022/02/21,76.72
ABBV,2022/02/22,142.996
ACN,2022/02/22,319.022
AEP,2022/02/22,85.317
AIZ,2022/02/22,163.812
ALLE,2022/02/22,112.636
AMAT,2022/02/22,129.942
AMP,2022/02/22,296.027
AMZN,2022/02/22,150.198
AVB,2022/02/22,232.901
AVY,2022/02/22,177.008
AXP,2022/02/22,191.18
BDX,2022/02/22,256.005
BF-B,2022/02/22,65.536
BMY,2022/02/22,66.494
BR,2022/02/22,141.574
CARR,2022/02/22,44.928
CDW,2022/02/22,176.913
CE,2022/02/22,143.366
CHTR,2022/02/22,595.5
CNC,2022/02/22,81.33
CNP,2022/02/22,27.053
COP,2022/02/22,86.511
CTAS,2022/02/22,369.043
CZR,2022/02/22,76.57
DG,2022/02/22,191.044
DPZ,2022/02/22,419.692
DRE,2022/02/22,52.477
DXC,2022/02/22,35.14
EWA,2022/02/22,23.387
EWC,2022/02/22,37.268
EWG,2022/02/22,29.533
EWH,2022/02/22,23.379
EWJ,2022/02/22,62.513
EWL,2022/02/22,46.952
EWQ,2022/02/22,35.636
EWT,2022/02/22,64.7
EWU,2022/02/22,33.488
EWY,2022/02/22,72.77
EWZ,2022/02/22,31.954
FTV,2022/02/22,63.553
GOOG,2022/02/22,129.402
GPC,2022/02/22,121.896
GSG,2022/02/22,20.17
HIG,2022/02/22,69.556
HIGH.L,2022/02/22,5.34
HST,2022/02/22,18.493
HYG,2022/02/22,81.064
IAU,2022/02/22,36.15
ICLN,2022/02/22,17.57
IEAA.L,2022/02/22,5.129
IEF,2022/02/22,110.542
IEFM.L,2022/02/22,743.05
IEMG,2022/02/22,57.969
IEUS,2022/02/22,60.282
IEVL.L,2022/02/22,7.451
IGF,2022/02/22,46.352
INDA,2022/02/22,44.35
IUMO.L,2022/02/22,10.78
IUVL.L,2022/02/22,9.039
IVV,2022/02/22,428.577
IWM,2022/02/22,195.759
IXN,2022/02/22,55.408
JPEA.L,2022/02/22,5.616
JPM,2022/02/22,149.431
KR,2022/02/22,44.866
LQD,2022/02/22,122.106
MCHI,2022/02/22,59.585
META,2022/02/22,202.08
MVEU.L,2022/02/22,51.615
OGN,2022/02/22,35.412
PG,2022/02/22,157.049
PPL,2022/02/22,26.374
PRU,2022/02/22,111.389
PYPL,2022/02/22,103.17
RE,2022/02/22,296.932
REET,2022/02/22,27.474
ROL,2022/02/22,30.899
ROST,2022/02/22,91.57
SEGA.L,2022/02/22,104.768
SHY,2022/02/22,84.138
SLV,2022/02/22,22.31
SPMV.L,2022/02/22,77.13
TLT,2022/02/22,137.443
UNH,2022/02/22,459.507
URI,2022/02/22,312.32
V,2022/02/22,220.898
VRSK,2022/02/22,185.766
VXX,2022/02/22,23.36
WRK,2022/02/22,46.244
XLB,2022/02/22,81.733
XLC,2022/02/22,66.391
XLE,2022/02/22,65.609
XLF,2022/02/22,38.665
XLI,2022/02/22,96.649
XLK,2022/02/22,150.37
XLP,2022/02/22,74.55
XLU,2022/02/22,65.195
XLV,2022/02/22,126.273
XLY,2022/02/22,174.09
XOM,2022/02/22,75.685
ABBV,2022/02/23,144.175
ACN,2022/02/23,311.124
AEP,2022/02/23,83.978
AIZ,2022/02/23,162.304
ALLE,2022/02/23,108.717
AMAT,2022/02/23,127.548
AMP,2022/02/23,290.214
AMZN,2022/02/23,144.827
AVB,2022/02/23,231.058
AVY,2022/02/23,173.508
AXP,2022/02/23,187.713
BDX,2022/02/23,260.367
BF-B,2022/02/23,64.82
BMY,2022/02/23,66.967
BR,2022/02/23,139.602
CARR,2022/02/23,43.49
CDW,2022/02/23,168.077
CE,2022/02/23,137.824
CHTR,2022/02/23,570.6
CNC,2022/02/23,81.35
CNP,2022/02/23,26.346
COP,2022/02/23,86.905
CTAS,2022/02/23,362.968
CZR,2022/02/23,78.68
DG,2022/02/23,187.461
DPZ,2022/02/23,399.786
DRE,2022/02/23,51.91
DXC,2022/02/23,34.44
EWA,2022/02/23,23.241
EWC,2022/02/23,37.01
EWG,2022/02/23,29.116
EWH,2022/02/23,23.024
EWJ,2022/02/23,61.869
EWL,2022/02/23,46.883
EWQ,2022/02/23,35.354
EWT,2022/02/23,64.35
EWU,2022/02/23,33.498
EWY,2022/02/23,71.83
EWZ,2022/02/23,32.011
FTV,2022/02/23,62.416
GOOG,2022/02/23,127.585
GPC,2022/02/23,117.211
GSG,2022/02/23,20.28
HIG,2022/02/23,68.666
HIGH.L,2022/02/23,5.323
HST,2022/02/23,18.244
HYG,2022/02/23,80.917
IAU,2022/02/23,36.31
ICLN,2022/02/23,17.45
IEAA.L,2022/02/23,5.128
IEF,2022/02/23,109.966
IEFM.L,2022/02/23,741.55
IEMG,2022/02/23,57.386
IEUS,2022/02/23,59.631
IEVL.L,2022/02/23,7.434
IGF,2022/02/23,45.987
INDA,2022/02/23,43.87
IUMO.L,2022/02/23,10.665
IUVL.L,2022/02/23,8.935
IVV,2022/02/23,420.767
IWM,2022/02/23,192.096
IXN,2022/02/23,54.082
JPEA.L,2022/02/23,5.532
JPM,2022/02/23,146.302
KR,2022/02/23,44.358
LQD,2022/02/23,120.999
MCHI,2022/02/23,58.939
META,2022/02/23,198.45
MVEU.L,2022/02/23,51.78
OGN,2022/02/23,34.939
PG,2022/02/23,155.09
PPL,2022/02/23,25.675
PRU,2022/02/23,109.542
PYPL,2022/02/23,100.72
RE,2022/02/23,296.576
REET,2022/02/23,27.157
ROL,2022/02/23,30.221
ROST,2022/02/23,87.38
SEGA.L,2022/02/23,104.888
SHY,2022/02/23,84.088
SLV,2022/02/23,22.73
SPMV.L,2022/02/23,76.7
TLT,2022/02/23,135.549
UNH,2022/02/23,456.635
URI,2022/02/23,299.2
V,2022/02/23,215.538
VRSK,2022/02/23,176.978
VXX,2022/02/23,24.7
WRK,2022/02/23,44.801
XLB,2022/02/23,80.685
XLC,2022/02/23,65.277
XLE,2022/02/23,66.285
XLF,2022/02/23,37.991
XLI,2022/02/23,94.872
XLK,2022/02/23,146.606
XLP,2022/02/23,73.948
XLU,2022/02/23,64.091
XLV,2022/02/23,125.637
XLY,2022/02/23,168.272
XOM,2022/02/23,75.992
ABBV,2022/02/24,142.711
ACN,2022/02/24,314.114
AEP,2022/02/24,85.882
AIZ,2022/02/24,162.205
ALLE,2022/02/24,110.84
AMAT,2022/02/24,133.095
AMP,2022/02/24,288.024
AMZN,2022/02/24,151.358
AVB,2022/02/24,233.019
AVY,2022/02/24,172.853
AXP,2022/02/24,187.117
BDX,2022/02/24,258.07
BF-B,2022/02/24,64.223
BMY,2022/02/24,66.149
BR,2022/02/24,143.962
CARR,2022/02/24,44.353
CDW,2022/02/24,170.769
CE,2022/02/24,136.54
CHTR,2022/02/24,586.59
CNC,2022/02/24,80.84
CNP,2022/02/24,26.406
COP,2022/02/24,86.412
CTAS,2022/02/24,373.052
CZR,2022/02/24,84.65
DG,2022/02/24,189.91
DPZ,2022/02/24,415.019
DRE,2022/02/24,52.139
DXC,2022/02/24,35.06
EWA,2022/02/24,23.067
EWC,2022/02/24,36.831
EWG,2022/02/24,28.456
EWH,2022/02/24,22.916
EWJ,2022/02/24,61.512
EWL,2022/02/24,46.324
EWQ,2022/02/24,34.557
EWT,2022/02/24,63.26
EWU,2022/02/24,32.359
EWY,2022/02/24,70.63
EWZ,2022/02/24,31.218
FTV,2022/02/24,64.294
GOOG,2022/02/24,132.674
GPC,2022/02/24,119.203
GSG,2022/02/24,20.58
HIG,2022/02/24,66.756
HIGH.L,2022/02/24,5.297
HST,2022/02/24,18.393
HYG,2022/02/24,81.495
IAU,2022/02/24,36.08
ICLN,2022/02/24,18.781
IEAA.L,2022/02/24,5.126
IEF,2022/02/24,110.224
IEFM.L,2022/02/24,719.7
IEMG,2022/02/24,56.249
IEUS,2022/02/24,58.759
IEVL.L,2022/02/24,7.116
IGF,2022/02/24,45.79
INDA,2022/02/24,42.68
IUMO.L,2022/02/24,10.49
IUVL.L,2022/02/24,8.692
IVV,2022/02/24,427.384
IWM,2022/02/24,197.132
IXN,2022/02/24,55.637
JPEA.L,2022/02/24,5.354
JPM,2022/02/24,142.228
KR,2022/02/24,44.268
LQD,2022/02/24,121.572
MCHI,2022/02/24,58.63
META,2022/02/24,207.6
MVEU.L,2022/02/24,50.56
OGN,2022/02/24,35.461
PG,2022/02/24,150.913
PPL,2022/02/24,25.518
PRU,2022/02/24,107.625
PYPL,2022/02/24,105.02
RE,2022/02/24,288.096
REET,2022/02/24,27.315
ROL,2022/02/24,31.507
ROST,2022/02/24,89.981
SEGA.L,2022/02/24,105.464
SHY,2022/02/24,84.158
SLV,2022/02/24,22.31
SPMV.L,2022/02/24,75.22
TLT,2022/02/24,135.638
UNH,2022/02/24,452.93
URI,2022/02/24,308.32
V,2022/02/24,216.886
VRSK,2022/02/24,178.572
VXX,2022/02/24,23.925
WRK,2022/02/24,44.293
XLB,2022/02/24,80.448
XLC,2022/02/24,67.108
XLE,2022/02/24,65.765
XLF,2022/02/24,37.535
XLI,2022/02/24,96.083
XLK,2022/02/24,151.614
XLP,2022/02/24,72.673
XLU,2022/02/24,64.604
XLV,2022/02/24,126.144
XLY,2022/02/24,172.117
XOM,2022/02/24,75.031
ABBV,2022/02/25,146.906
ACN,2022/02/25,320.413
AEP,2022/02/25,88.76
AIZ,2022/02/25,167.774
ALLE,2022/02/25,114.214
AMAT,2022/02/25,135.389
AMP,2022/02/25,301.372
AMZN,2022/02/25,153.788
AVB,2022/02/25,240.59
AVY,2022/02/25,178.843
AXP,2022/02/25,192.442
